order_id,courier_id,zone_id,date_id,delivery_date,scheduled_hour,distance_km,sla_target_minutes,actual_time_minutes,delivery_status,failure_reason_id,attempt_number,sla_breached
ORD-06664,31,8,621,2025-09-12,14,10.47,90,36,Delivered,,1,False
ORD-06665,6,12,647,2025-10-08,8,21.68,75,130,Delivered,,1,True
ORD-06666,15,4,320,2024-11-15,11,15.08,75,70,Delivered,,1,False
ORD-06667,24,8,78,2024-03-18,11,8.1,90,38,Delivered,,1,False
ORD-06668,13,11,332,2024-11-27,10,15.82,75,171,Delivered,,1,True
ORD-06669,29,8,185,2024-07-03,15,12.11,90,68,Delivered,,2,False
ORD-06670,34,6,231,2024-08-18,16,3.35,90,22,Failed,3.0,1,
ORD-06671,30,4,583,2025-08-05,16,15.22,75,73,Delivered,,1,False
ORD-06672,11,9,67,2024-03-07,12,9.89,90,34,Delivered,,1,False
ORD-06673,2,5,625,2025-09-16,16,21.58,75,126,Delivered,,1,True
ORD-06674,10,6,327,2024-11-22,12,21.92,90,182,Delivered,,1,True
ORD-06675,34,10,448,2025-03-23,16,6.0,90,32,Delivered,,1,False
ORD-06676,38,8,78,2024-03-18,18,2.31,90,15,Delivered,,1,False
ORD-06677,19,2,267,2024-09-23,9,18.28,75,134,Delivered,,1,True
ORD-06678,35,2,78,2024-03-18,12,14.0,75,79,Delivered,,1,True
ORD-06679,19,7,711,2025-12-11,17,21.93,90,63,Delivered,,1,False
ORD-06680,26,6,609,2025-08-31,12,17.48,90,104,Delivered,,1,True
ORD-06681,18,9,344,2024-12-09,15,21.51,90,162,Delivered,,1,True
ORD-06682,28,8,179,2024-06-27,16,21.97,90,124,Delivered,,1,True
ORD-06683,12,10,695,2025-11-25,17,5.69,90,35,Delivered,,2,False
ORD-06684,35,8,272,2024-09-28,18,17.37,90,35,Failed,3.0,1,
ORD-06685,28,3,132,2024-05-11,11,6.32,75,43,Delivered,,1,False
ORD-06686,21,10,423,2025-02-26,17,4.63,90,32,Delivered,,1,False
ORD-06687,11,7,701,2025-12-01,11,6.95,90,18,Delivered,,1,False
ORD-06688,36,10,4,2024-01-04,11,20.78,90,91,Failed,1.0,1,
ORD-06689,4,4,191,2024-07-09,17,2.92,75,19,Delivered,,1,False
ORD-06690,2,12,698,2025-11-28,10,14.66,75,94,Delivered,,1,True
ORD-06691,32,2,140,2024-05-19,17,15.65,75,59,Delivered,,2,False
ORD-06692,36,10,95,2024-04-04,9,18.24,90,128,Delivered,,1,True
ORD-06693,5,1,429,2025-03-04,13,20.7,75,143,Delivered,,1,True
ORD-06694,24,4,651,2025-10-12,10,9.69,75,65,Delivered,,1,False
ORD-06695,13,6,354,2024-12-19,12,4.25,90,31,Failed,1.0,1,
ORD-06696,32,3,729,2025-12-29,13,10.83,75,57,Delivered,,2,False
ORD-06697,39,7,512,2025-05-26,15,2.05,90,15,Delivered,,1,False
ORD-06698,38,11,66,2024-03-06,18,1.91,75,22,Delivered,,1,False
ORD-06699,22,10,728,2025-12-28,12,6.04,90,30,Delivered,,1,False
ORD-06700,24,1,316,2024-11-11,18,10.41,75,70,Delivered,,1,False
ORD-06701,16,12,228,2024-08-15,15,11.18,75,56,Delivered,,1,False
ORD-06702,6,8,418,2025-02-21,10,19.02,90,93,Delivered,,1,True
ORD-06703,19,2,241,2024-08-28,14,3.13,75,16,Delivered,,1,False
ORD-06704,11,12,75,2024-03-15,11,7.89,75,29,Delivered,,1,False
ORD-06705,24,3,2,2024-01-02,17,10.87,75,92,Delivered,,1,True
ORD-06706,34,11,339,2024-12-04,20,12.05,75,123,Delivered,,1,True
ORD-06707,5,7,632,2025-09-23,15,15.5,90,65,Delivered,,1,False
ORD-06708,40,11,430,2025-03-05,16,5.92,75,76,Delivered,,1,True
ORD-06709,24,8,731,2025-12-31,11,19.57,90,81,Delivered,,1,False
ORD-06710,4,4,228,2024-08-15,8,8.61,75,77,Delivered,,1,True
ORD-06711,31,11,223,2024-08-10,12,17.51,75,112,Delivered,,1,True
ORD-06712,30,4,131,2024-05-10,8,13.06,75,66,Delivered,,1,False
ORD-06713,10,5,134,2024-05-13,19,11.54,75,61,Delivered,,1,False
ORD-06714,24,11,227,2024-08-14,17,7.23,75,88,Delivered,,1,True
ORD-06715,6,3,598,2025-08-20,16,17.46,75,111,Delivered,,1,True
ORD-06716,19,1,680,2025-11-10,16,4.68,75,43,Delivered,,1,False
ORD-06717,28,4,718,2025-12-18,11,6.72,75,43,Delivered,,1,False
ORD-06718,2,10,186,2024-07-04,11,19.98,90,151,Delivered,,1,True
ORD-06719,6,9,666,2025-10-27,18,5.54,90,21,Delivered,,1,False
ORD-06720,11,6,260,2024-09-16,13,11.2,90,74,Delivered,,1,False
ORD-06721,4,12,95,2024-04-04,8,21.94,75,190,Delivered,,1,True
ORD-06722,39,5,656,2025-10-17,9,19.48,75,90,Delivered,,1,True
ORD-06723,16,3,479,2025-04-23,11,19.86,75,62,Failed,7.0,1,
ORD-06724,39,2,135,2024-05-14,19,9.63,75,66,Failed,1.0,1,
ORD-06725,15,5,328,2024-11-23,17,16.16,75,74,Delivered,,1,False
ORD-06726,5,4,228,2024-08-15,11,21.94,75,141,Delivered,,1,True
ORD-06727,28,12,555,2025-07-08,10,9.34,75,70,Delivered,,1,False
ORD-06728,27,2,341,2024-12-06,10,9.01,75,57,Delivered,,1,False
ORD-06729,9,2,726,2025-12-26,16,6.59,75,42,Delivered,,2,False
ORD-06730,14,9,50,2024-02-19,9,20.08,90,127,Failed,1.0,2,
ORD-06731,36,1,280,2024-10-06,10,3.14,75,15,Delivered,,1,False
ORD-06732,4,9,356,2024-12-21,14,6.73,90,25,Delivered,,1,False
ORD-06733,38,7,368,2025-01-02,15,9.46,90,34,Delivered,,1,False
ORD-06734,11,4,250,2024-09-06,10,13.35,75,63,Delivered,,1,False
ORD-06735,37,10,549,2025-07-02,8,8.44,90,75,Delivered,,2,False
ORD-06736,36,12,660,2025-10-21,17,8.6,75,30,Failed,2.0,1,
ORD-06737,15,7,698,2025-11-28,18,4.32,90,15,Delivered,,1,False
ORD-06738,4,5,607,2025-08-29,20,4.7,75,26,Delivered,,1,False
ORD-06739,5,8,642,2025-10-03,9,6.03,90,29,Delivered,,1,False
ORD-06740,36,10,411,2025-02-14,9,2.07,90,15,Delivered,,1,False
ORD-06741,31,5,624,2025-09-15,8,4.97,75,15,Delivered,,1,False
ORD-06742,8,4,241,2024-08-28,16,19.32,75,117,Delivered,,1,True
ORD-06743,16,5,311,2024-11-06,19,3.53,75,15,Delivered,,1,False
ORD-06744,28,1,250,2024-09-06,19,14.04,75,132,Failed,2.0,2,
ORD-06745,23,1,348,2024-12-13,17,19.68,75,156,Delivered,,1,True
ORD-06746,10,6,227,2024-08-14,16,9.67,90,71,Delivered,,1,False
ORD-06747,15,2,711,2025-12-11,17,17.31,75,140,Delivered,,1,True
ORD-06748,8,7,248,2024-09-04,8,18.92,90,77,Delivered,,1,False
ORD-06749,33,12,84,2024-03-24,9,21.73,75,121,Delivered,,1,True
ORD-06750,4,6,390,2025-01-24,16,16.9,90,186,Delivered,,1,True
ORD-06751,2,4,51,2024-02-20,16,1.64,75,15,Delivered,,1,False
ORD-06752,14,1,94,2024-04-03,12,16.65,75,163,Delivered,,1,True
ORD-06753,1,6,177,2024-06-25,14,19.62,90,161,Delivered,,1,True
ORD-06754,39,7,347,2024-12-12,12,20.89,90,61,Delivered,,1,False
ORD-06755,9,4,330,2024-11-25,11,1.64,75,15,Failed,3.0,2,
ORD-06756,21,9,603,2025-08-25,17,10.42,90,50,Failed,2.0,2,
ORD-06757,18,11,557,2025-07-10,9,20.31,75,202,Delivered,,2,True
ORD-06758,2,7,326,2024-11-21,12,20.01,90,85,Delivered,,1,False
ORD-06759,19,5,263,2024-09-19,18,10.66,75,58,Delivered,,1,False
ORD-06760,36,4,250,2024-09-06,14,16.01,75,65,Delivered,,1,False
ORD-06761,30,6,584,2025-08-06,14,3.6,90,20,Delivered,,1,False
ORD-06762,32,3,47,2024-02-16,10,4.19,75,18,Delivered,,1,False
ORD-06763,35,12,11,2024-01-11,10,6.87,75,37,Delivered,,1,False
ORD-06764,22,12,600,2025-08-22,11,21.07,75,117,Delivered,,1,True
ORD-06765,8,4,354,2024-12-19,14,20.5,75,132,Delivered,,1,True
ORD-06766,27,1,109,2024-04-18,19,16.42,75,148,Delivered,,1,True
ORD-06767,11,4,189,2024-07-07,12,8.16,75,39,Delivered,,1,False
ORD-06768,14,9,695,2025-11-25,16,20.06,90,96,Delivered,,1,True
ORD-06769,37,11,649,2025-10-10,10,1.69,75,22,Delivered,,1,False
ORD-06770,3,5,535,2025-06-18,15,7.34,75,23,Delivered,,1,False
ORD-06771,24,9,356,2024-12-21,11,18.0,90,96,Delivered,,1,True
ORD-06772,18,9,384,2025-01-18,12,15.55,90,104,Delivered,,1,True
ORD-06773,18,2,718,2025-12-18,12,12.59,75,100,Delivered,,1,True
ORD-06774,9,1,713,2025-12-13,12,7.46,75,52,Delivered,,1,False
ORD-06775,23,3,173,2024-06-21,14,17.83,75,110,Delivered,,1,True
ORD-06776,8,5,612,2025-09-03,12,4.85,75,16,Failed,3.0,2,
ORD-06777,18,5,159,2024-06-07,17,11.03,75,71,Delivered,,1,False
ORD-06778,35,2,172,2024-06-20,16,11.16,75,46,Delivered,,1,False
ORD-06779,25,2,509,2025-05-23,9,11.91,75,120,Delivered,,1,True
ORD-06780,7,5,314,2024-11-09,12,4.77,75,26,Delivered,,1,False
ORD-06781,25,2,694,2025-11-24,9,13.67,75,126,Failed,1.0,1,
ORD-06782,2,6,77,2024-03-17,12,20.8,90,159,Delivered,,1,True
ORD-06783,25,6,376,2025-01-10,18,18.86,90,131,Delivered,,1,True
ORD-06784,33,4,687,2025-11-17,12,16.66,75,107,Delivered,,1,True
ORD-06785,15,8,680,2025-11-10,13,9.65,90,37,Delivered,,1,False
ORD-06786,13,5,129,2024-05-08,18,14.98,75,64,Delivered,,1,False
ORD-06787,21,5,289,2024-10-15,20,16.58,75,54,Delivered,,1,False
ORD-06788,27,7,466,2025-04-10,8,5.41,90,25,Delivered,,1,False
ORD-06789,6,2,131,2024-05-10,14,3.52,75,29,Delivered,,1,False
ORD-06790,9,3,714,2025-12-14,13,19.3,75,114,Delivered,,1,True
ORD-06791,34,7,685,2025-11-15,17,18.29,90,66,Delivered,,1,False
ORD-06792,9,12,136,2024-05-15,9,6.82,75,61,Delivered,,1,False
ORD-06793,29,12,102,2024-04-11,18,5.49,75,37,Delivered,,1,False
ORD-06794,34,4,74,2024-03-14,13,12.94,75,80,Delivered,,1,True
ORD-06795,4,10,682,2025-11-12,11,2.12,90,15,Delivered,,1,False
ORD-06796,2,10,157,2024-06-05,10,13.97,90,98,Delivered,,1,True
ORD-06797,39,10,320,2024-11-15,9,17.39,90,101,Delivered,,1,True
ORD-06798,24,1,338,2024-12-03,14,6.31,75,46,Failed,3.0,1,
ORD-06799,17,1,450,2025-03-25,11,10.73,75,64,Delivered,,1,False
ORD-06800,17,9,64,2024-03-04,11,8.19,90,35,Delivered,,1,False
ORD-06801,31,8,182,2024-06-30,8,3.72,90,15,Delivered,,1,False
ORD-06802,32,10,694,2025-11-24,12,17.15,90,112,Delivered,,1,True
ORD-06803,8,5,682,2025-11-12,17,18.44,75,65,Delivered,,1,False
ORD-06804,17,5,589,2025-08-11,14,10.43,75,52,Delivered,,1,False
ORD-06805,22,5,18,2024-01-18,10,15.36,75,69,Delivered,,1,False
ORD-06806,31,12,258,2024-09-14,15,16.44,75,89,Delivered,,1,True
ORD-06807,9,8,472,2025-04-16,12,3.43,90,20,Delivered,,2,False
ORD-06808,5,11,219,2024-08-06,20,21.87,75,217,Delivered,,1,True
ORD-06809,30,10,682,2025-11-12,15,15.58,90,98,Delivered,,1,True
ORD-06810,21,10,477,2025-04-21,10,19.29,90,160,Delivered,,1,True
ORD-06811,27,12,64,2024-03-04,10,17.47,75,136,Delivered,,1,True
ORD-06812,28,5,682,2025-11-12,18,3.12,75,21,Delivered,,1,False
ORD-06813,6,11,709,2025-12-09,19,16.03,75,167,Delivered,,2,True
ORD-06814,36,2,68,2024-03-08,10,14.9,75,69,Delivered,,1,False
ORD-06815,22,8,395,2025-01-29,12,17.09,90,51,Delivered,,1,False
ORD-06816,16,1,240,2024-08-27,17,15.52,75,87,Delivered,,1,True
ORD-06817,37,5,308,2024-11-03,14,1.68,75,15,Delivered,,1,False
ORD-06818,19,3,146,2024-05-25,14,3.82,75,18,Delivered,,1,False
ORD-06819,16,6,435,2025-03-10,16,20.47,90,152,Failed,1.0,1,
ORD-06820,35,4,709,2025-12-09,15,18.09,75,75,Delivered,,1,False
ORD-06821,35,8,368,2025-01-02,16,19.96,90,86,Delivered,,1,False
ORD-06822,32,10,72,2024-03-12,20,3.02,90,17,Delivered,,1,False
ORD-06823,4,3,466,2025-04-10,12,8.42,75,64,Delivered,,1,False
ORD-06824,30,12,269,2024-09-25,13,9.91,75,64,Delivered,,2,False
ORD-06825,5,9,646,2025-10-07,17,21.5,90,137,Delivered,,1,True
ORD-06826,34,10,331,2024-11-26,11,10.27,90,73,Delivered,,1,False
ORD-06827,1,8,156,2024-06-04,16,18.5,90,99,Delivered,,1,True
ORD-06828,27,2,155,2024-06-03,9,2.9,75,20,Delivered,,1,False
ORD-06829,17,7,579,2025-08-01,16,8.06,90,26,Delivered,,1,False
ORD-06830,38,9,212,2024-07-30,11,4.97,90,24,Delivered,,1,False
ORD-06831,24,5,578,2025-07-31,10,15.1,75,88,Delivered,,1,True
ORD-06832,32,4,166,2024-06-14,19,15.15,75,58,Delivered,,1,False
ORD-06833,34,9,254,2024-09-10,17,19.46,90,124,Delivered,,1,True
ORD-06834,12,4,347,2024-12-12,13,14.17,75,96,Delivered,,1,True
ORD-06835,19,9,701,2025-12-01,15,4.19,90,24,Delivered,,1,False
ORD-06836,1,1,695,2025-11-25,13,3.94,75,28,Delivered,,1,False
ORD-06837,10,6,167,2024-06-15,11,8.14,90,61,Delivered,,1,False
ORD-06838,11,2,282,2024-10-08,16,7.68,75,45,Delivered,,1,False
ORD-06839,2,9,123,2024-05-02,19,9.03,90,69,Failed,3.0,2,
ORD-06840,4,10,375,2025-01-09,12,5.91,90,41,Delivered,,1,False
ORD-06841,2,3,345,2024-12-10,13,18.87,75,111,Delivered,,1,True
ORD-06842,14,9,677,2025-11-07,20,12.48,90,68,Delivered,,1,False
ORD-06843,24,8,694,2025-11-24,9,8.63,90,39,Delivered,,1,False
ORD-06844,34,3,302,2024-10-28,20,11.24,75,46,Delivered,,1,False
ORD-06845,1,4,361,2024-12-26,15,7.33,75,28,Delivered,,1,False
ORD-06846,38,1,675,2025-11-05,13,7.73,75,52,Delivered,,1,False
ORD-06847,34,1,609,2025-08-31,13,21.22,75,146,Delivered,,1,True
ORD-06848,27,12,3,2024-01-03,16,17.64,75,89,Delivered,,1,True
ORD-06849,38,4,253,2024-09-09,10,3.68,75,24,Delivered,,1,False
ORD-06850,3,10,324,2024-11-19,19,14.28,90,71,Delivered,,1,False
ORD-06851,18,9,184,2024-07-02,11,9.8,90,62,Delivered,,1,False
ORD-06852,28,8,162,2024-06-10,16,18.79,90,70,Delivered,,1,False
ORD-06853,27,11,34,2024-02-03,10,13.73,75,146,Delivered,,1,True
ORD-06854,31,5,484,2025-04-28,15,21.55,75,121,Delivered,,1,True
ORD-06855,26,6,209,2024-07-27,12,7.16,90,46,Delivered,,1,False
ORD-06856,24,11,47,2024-02-16,11,17.15,75,217,Delivered,,1,True
ORD-06857,11,9,185,2024-07-03,9,18.31,90,98,Delivered,,1,True
ORD-06858,31,10,605,2025-08-27,12,3.52,90,16,Delivered,,1,False
ORD-06859,3,4,642,2025-10-03,11,17.83,75,81,Delivered,,2,True
ORD-06860,12,7,357,2024-12-22,14,9.73,90,34,Failed,1.0,2,
ORD-06861,17,6,320,2024-11-15,10,15.27,90,68,Delivered,,1,False
ORD-06862,29,4,719,2025-12-19,11,3.75,75,23,Delivered,,1,False
ORD-06863,3,8,162,2024-06-10,16,3.21,90,16,Delivered,,1,False
ORD-06864,3,12,173,2024-06-21,12,19.21,75,131,Delivered,,2,True
ORD-06865,10,5,232,2024-08-19,13,12.23,75,56,Delivered,,1,False
ORD-06866,8,3,141,2024-05-20,12,7.27,75,37,Delivered,,1,False
ORD-06867,37,10,298,2024-10-24,20,16.57,90,94,Delivered,,1,True
ORD-06868,23,4,683,2025-11-13,12,7.58,75,66,Delivered,,1,False
ORD-06869,39,4,463,2025-04-07,10,10.3,75,61,Delivered,,1,False
ORD-06870,14,5,318,2024-11-13,10,21.82,75,104,Delivered,,1,True
ORD-06871,26,3,696,2025-11-26,16,7.4,75,45,Delivered,,1,False
ORD-06872,30,3,44,2024-02-13,18,4.77,75,20,Delivered,,1,False
ORD-06873,15,8,170,2024-06-18,15,17.59,90,71,Delivered,,1,False
ORD-06874,38,4,425,2025-02-28,9,5.63,75,33,Delivered,,1,False
ORD-06875,31,12,463,2025-04-07,15,16.52,75,72,Delivered,,2,False
ORD-06876,10,11,36,2024-02-05,10,6.04,75,61,Delivered,,1,False
ORD-06877,14,12,313,2024-11-08,13,17.15,75,114,Delivered,,1,True
ORD-06878,15,4,488,2025-05-02,15,15.08,75,55,Delivered,,1,False
ORD-06879,33,4,526,2025-06-09,13,4.41,75,19,Delivered,,1,False
ORD-06880,6,3,480,2025-04-24,12,7.08,75,27,Delivered,,1,False
ORD-06881,1,5,254,2024-09-10,13,9.91,75,33,Failed,5.0,2,
ORD-06882,24,11,80,2024-03-20,15,17.65,75,203,Delivered,,1,True
ORD-06883,37,11,326,2024-11-21,12,3.34,75,46,Delivered,,1,False
ORD-06884,25,5,107,2024-04-16,12,21.3,75,100,Delivered,,1,True
ORD-06885,20,12,703,2025-12-03,17,15.95,75,142,Delivered,,2,True
ORD-06886,15,8,353,2024-12-18,14,8.13,90,34,Delivered,,1,False
ORD-06887,2,6,251,2024-09-07,10,12.0,90,79,Delivered,,1,False
ORD-06888,29,4,578,2025-07-31,15,20.56,75,162,Delivered,,1,True
ORD-06889,34,6,365,2024-12-30,14,6.45,90,45,Delivered,,1,False
ORD-06890,9,9,246,2024-09-02,20,15.62,90,73,Delivered,,1,False
ORD-06891,37,1,613,2025-09-04,11,8.85,75,107,Delivered,,1,True
ORD-06892,39,8,655,2025-10-16,18,13.13,90,38,Delivered,,1,False
ORD-06893,14,11,507,2025-05-21,10,4.02,75,35,Delivered,,1,False
ORD-06894,16,3,43,2024-02-12,9,12.73,75,49,Delivered,,1,False
ORD-06895,38,11,425,2025-02-28,12,14.42,75,90,Delivered,,1,True
ORD-06896,6,11,576,2025-07-29,15,4.48,75,40,Delivered,,2,False
ORD-06897,34,7,113,2024-04-22,15,19.56,90,50,Failed,3.0,1,
ORD-06898,15,5,184,2024-07-02,13,9.52,75,41,Delivered,,2,False
ORD-06899,35,7,667,2025-10-28,11,11.74,90,39,Delivered,,1,False
ORD-06900,40,2,18,2024-01-18,18,11.86,75,100,Delivered,,2,True
ORD-06901,31,7,568,2025-07-21,10,13.95,90,51,Delivered,,1,False
ORD-06902,37,7,352,2024-12-17,11,17.68,90,97,Delivered,,1,True
ORD-06903,14,10,337,2024-12-02,15,9.22,90,60,Delivered,,1,False
ORD-06904,39,5,7,2024-01-07,14,3.27,75,15,Delivered,,1,False
ORD-06905,1,4,618,2025-09-09,14,9.95,75,66,Delivered,,1,False
ORD-06906,19,7,283,2024-10-09,12,12.02,90,47,Delivered,,1,False
ORD-06907,24,4,402,2025-02-05,9,1.89,75,15,Delivered,,1,False
ORD-06908,14,1,510,2025-05-24,9,19.98,75,106,Delivered,,1,True
ORD-06909,2,11,529,2025-06-12,10,2.15,75,22,Delivered,,1,False
ORD-06910,14,7,708,2025-12-08,15,15.94,90,52,Delivered,,1,False
ORD-06911,11,6,394,2025-01-28,16,10.93,90,69,Delivered,,1,False
ORD-06912,14,12,311,2024-11-06,16,6.71,75,45,Delivered,,1,False
ORD-06913,14,5,706,2025-12-06,18,4.64,75,17,Delivered,,1,False
ORD-06914,14,10,483,2025-04-27,20,14.95,90,97,Delivered,,1,True
ORD-06915,1,2,236,2024-08-23,14,17.73,75,129,Delivered,,1,True
ORD-06916,20,9,106,2024-04-15,13,8.86,90,41,Delivered,,1,False
ORD-06917,2,12,636,2025-09-27,12,5.95,75,45,Delivered,,1,False
ORD-06918,27,5,285,2024-10-11,11,19.08,75,145,Delivered,,1,True
ORD-06919,36,10,497,2025-05-11,14,3.06,90,15,Delivered,,1,False
ORD-06920,33,6,351,2024-12-16,14,14.8,90,113,Delivered,,1,True
ORD-06921,6,8,161,2024-06-09,20,14.7,90,62,Failed,2.0,1,
ORD-06922,2,10,452,2025-03-27,10,5.18,90,32,Delivered,,1,False
ORD-06923,19,12,54,2024-02-23,15,1.75,75,15,Delivered,,1,False
ORD-06924,36,2,319,2024-11-14,8,3.38,75,16,Delivered,,1,False
ORD-06925,16,12,408,2025-02-11,11,14.38,75,90,Delivered,,1,True
ORD-06926,20,5,331,2024-11-26,18,18.71,75,91,Delivered,,1,True
ORD-06927,15,9,564,2025-07-17,12,4.25,90,16,Delivered,,1,False
ORD-06928,21,3,625,2025-09-16,13,21.41,75,113,Delivered,,2,True
ORD-06929,6,9,582,2025-08-04,10,18.74,90,86,Delivered,,1,False
ORD-06930,20,12,35,2024-02-04,13,19.93,75,103,Delivered,,1,True
ORD-06931,35,9,157,2024-06-05,11,9.56,90,40,Delivered,,1,False
ORD-06932,17,6,399,2025-02-02,9,19.8,90,140,Delivered,,1,True
ORD-06933,21,10,696,2025-11-26,11,13.27,90,67,Delivered,,1,False
ORD-06934,21,1,630,2025-09-21,10,9.77,75,83,Delivered,,1,True
ORD-06935,37,11,636,2025-09-27,14,13.96,75,155,Delivered,,1,True
ORD-06936,26,10,240,2024-08-27,19,10.72,90,68,Delivered,,1,False
ORD-06937,15,5,327,2024-11-22,16,10.29,75,54,Delivered,,1,False
ORD-06938,34,7,350,2024-12-15,14,18.96,90,55,Delivered,,1,False
ORD-06939,12,2,129,2024-05-08,15,11.36,75,64,Delivered,,2,False
ORD-06940,1,9,28,2024-01-28,14,20.75,90,76,Delivered,,1,False
ORD-06941,20,7,703,2025-12-03,14,17.91,90,87,Delivered,,1,False
ORD-06942,20,10,193,2024-07-11,17,17.71,90,179,Delivered,,1,True
ORD-06943,17,8,192,2024-07-10,11,14.28,90,77,Delivered,,1,False
ORD-06944,38,2,73,2024-03-13,15,4.94,75,34,Delivered,,2,False
ORD-06945,22,1,693,2025-11-23,20,7.07,75,45,Delivered,,1,False
ORD-06946,26,12,436,2025-03-11,11,17.46,75,124,Delivered,,1,True
ORD-06947,27,12,502,2025-05-16,13,7.91,75,64,Delivered,,1,False
ORD-06948,37,11,683,2025-11-13,9,7.74,75,98,Delivered,,1,True
ORD-06949,8,6,273,2024-09-29,13,10.99,90,66,Failed,2.0,2,
ORD-06950,27,12,467,2025-04-11,16,4.82,75,27,Failed,1.0,1,
ORD-06951,33,6,35,2024-02-04,11,14.17,90,99,Delivered,,1,True
ORD-06952,2,3,151,2024-05-30,14,1.93,75,15,Delivered,,1,False
ORD-06953,13,9,627,2025-09-18,8,10.88,90,78,Delivered,,1,False
ORD-06954,5,3,578,2025-07-31,17,4.73,75,20,Delivered,,1,False
ORD-06955,30,2,276,2024-10-02,19,6.26,75,37,Delivered,,1,False
ORD-06956,36,1,296,2024-10-22,12,6.11,75,35,Delivered,,1,False
ORD-06957,6,10,396,2025-01-30,11,16.44,90,110,Delivered,,1,True
ORD-06958,8,4,1,2024-01-01,18,3.16,75,18,Delivered,,1,False
ORD-06959,24,1,193,2024-07-11,18,11.28,75,139,Failed,2.0,2,
ORD-06960,38,4,168,2024-06-16,17,16.39,75,87,Delivered,,1,True
ORD-06961,29,2,200,2024-07-18,13,6.04,75,61,Delivered,,1,False
ORD-06962,5,8,608,2025-08-30,8,11.57,90,46,Delivered,,1,False
ORD-06963,40,3,222,2024-08-09,14,4.49,75,24,Delivered,,1,False
ORD-06964,36,12,155,2024-06-03,19,13.52,75,58,Delivered,,1,False
ORD-06965,24,1,369,2025-01-03,13,11.74,75,103,Delivered,,1,True
ORD-06966,39,7,654,2025-10-15,9,14.63,90,41,Delivered,,1,False
ORD-06967,9,2,193,2024-07-11,16,1.59,75,15,Delivered,,1,False
ORD-06968,11,3,69,2024-03-09,8,10.15,75,33,Delivered,,1,False
ORD-06969,17,1,281,2024-10-07,15,3.43,75,21,Failed,1.0,1,
ORD-06970,5,8,564,2025-07-17,13,20.68,90,84,Delivered,,1,False
ORD-06971,25,3,411,2025-02-14,16,2.36,75,15,Delivered,,1,False
ORD-06972,25,7,617,2025-09-08,9,3.12,90,15,Delivered,,1,False
ORD-06973,12,7,710,2025-12-10,17,5.33,90,18,Delivered,,1,False
ORD-06974,3,11,598,2025-08-20,11,9.09,75,96,Delivered,,1,True
ORD-06975,38,6,454,2025-03-29,19,8.07,90,44,Delivered,,1,False
ORD-06976,6,3,362,2024-12-27,9,16.29,75,79,Delivered,,1,True
ORD-06977,5,9,36,2024-02-05,9,17.76,90,97,Delivered,,1,True
ORD-06978,9,11,723,2025-12-23,16,9.92,75,109,Failed,8.0,1,
ORD-06979,39,4,302,2024-10-28,10,15.06,75,88,Delivered,,1,True
ORD-06980,38,12,125,2024-05-04,13,5.16,75,25,Delivered,,1,False
ORD-06981,9,1,502,2025-05-16,12,20.13,75,170,Failed,8.0,1,
ORD-06982,22,10,226,2024-08-13,12,3.49,90,23,Delivered,,1,False
ORD-06983,39,2,440,2025-03-15,17,10.63,75,35,Delivered,,1,False
ORD-06984,25,11,441,2025-03-16,9,19.53,75,152,Delivered,,1,True
ORD-06985,36,1,337,2024-12-02,19,1.96,75,15,Delivered,,2,False
ORD-06986,4,4,631,2025-09-22,17,21.55,75,108,Delivered,,1,True
ORD-06987,26,5,211,2024-07-29,16,10.97,75,40,Delivered,,1,False
ORD-06988,1,5,338,2024-12-03,11,16.77,75,58,Delivered,,1,False
ORD-06989,3,9,400,2025-02-03,16,6.42,90,25,Delivered,,1,False
ORD-06990,7,5,500,2025-05-14,8,12.83,75,94,Delivered,,1,True
ORD-06991,16,5,591,2025-08-13,12,11.98,75,33,Delivered,,1,False
ORD-06992,37,6,309,2024-11-04,8,13.05,90,130,Failed,1.0,1,
ORD-06993,22,9,486,2025-04-30,8,2.99,90,15,Delivered,,1,False
ORD-06994,30,5,124,2024-05-03,12,16.79,75,83,Delivered,,1,True
ORD-06995,15,11,695,2025-11-25,14,12.58,75,92,Delivered,,1,True
ORD-06996,23,10,301,2024-10-27,15,8.31,90,72,Failed,1.0,1,
ORD-06997,18,2,550,2025-07-03,11,19.98,75,167,Delivered,,1,True
ORD-06998,2,5,18,2024-01-18,14,4.03,75,23,Delivered,,1,False
ORD-06999,29,7,165,2024-06-13,10,20.95,90,84,Delivered,,1,False
ORD-07000,35,5,359,2024-12-24,13,19.2,75,64,Delivered,,1,False
ORD-07001,6,10,663,2025-10-24,17,13.2,90,101,Failed,7.0,2,
ORD-07002,19,8,390,2025-01-24,10,11.46,90,53,Delivered,,1,False
ORD-07003,31,5,694,2025-11-24,15,1.56,75,15,Delivered,,1,False
ORD-07004,21,10,358,2024-12-23,18,7.21,90,32,Delivered,,1,False
ORD-07005,25,3,361,2024-12-26,14,7.23,75,40,Delivered,,1,False
ORD-07006,6,2,101,2024-04-10,16,21.36,75,151,Failed,2.0,1,
ORD-07007,26,7,605,2025-08-27,8,21.76,90,56,Delivered,,1,False
ORD-07008,34,3,198,2024-07-16,11,11.26,75,63,Delivered,,1,False
ORD-07009,39,11,677,2025-11-07,20,2.64,75,22,Delivered,,1,False
ORD-07010,3,2,683,2025-11-13,12,3.55,75,17,Delivered,,2,False
